datetime,len_sum,smallest,largest,count_sum,0xffff,0xbfb8,0x0000,0xbfb8,0x0e91,0x0000,0x0e91,0xab52,0xab52,0x0cd0,0x0cd0,0x469a,0x469a,0x6493,0x6493,0xdfb8,0x0e910db012dbfe91
2021-02-03 09:00:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:01:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:01:49,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:02:19,931,85,173,9,5,5,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:02:49,870,85,173,8,6,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:03:19,2124,85,213,20,15,14,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:03:49,1171,85,173,11,8,7,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:04:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:04:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:05:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:05:49,648,85,173,6,3,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:06:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:06:49,3147,19,213,33,4,14,6,17,0,8,0,6,2,7,2,0,0,0,0,0,0
2021-02-03 09:07:19,974,19,213,10,4,3,4,1,0,4,0,0,0,0,0,3,1,0,0,0,0
2021-02-03 09:07:49,995,19,215,11,4,2,4,0,0,5,0,0,0,0,0,0,0,5,2,0,0
2021-02-03 09:08:19,2714,19,215,26,8,13,7,10,6,6,2,0,0,0,0,0,0,0,0,0,0
