datetime,len_sum,smallest,largest,count_sum,occupied,0xffff,0xbfb8,0x0000,0x0e91,0xab52,0x0cd0,0x469a,0x6493,0xdfb8,0x0e910db012dbfe91
2021-02-03 16:40:49,11076,85,173,192,1,33,65,65,0,0,14,12,3,0,0
2021-02-03 16:44:49,7685,85,215,134,1,32,49,43,3,4,0,0,3,0,0
2021-02-03 16:48:49,4580,85,173,88,1,30,28,30,0,0,0,0,0,0,0
2021-02-03 16:52:49,5866,85,213,108,1,33,34,33,0,0,4,4,0,0,0
2021-02-03 16:56:49,8203,85,215,146,1,32,52,49,4,4,0,0,5,0,0
2021-02-03 17:00:49,6476,85,213,120,1,34,40,38,0,0,4,4,0,0,0
2021-02-03 17:04:49,7835,85,215,138,1,35,48,43,4,4,0,0,4,0,0
2021-02-03 17:08:49,4380,85,173,84,1,27,29,28,0,0,0,0,0,0,0
2021-02-03 17:12:49,6330,85,213,116,1,33,38,37,0,0,4,4,0,0,0
2021-02-03 17:16:49,8000,85,215,144,1,35,52,49,1,4,0,0,3,0,0
2021-02-03 17:20:49,7167,85,213,130,1,34,44,42,0,0,5,5,0,0,0
2021-02-03 17:24:49,3832,85,215,0,1,21,20,20,0,4,0,0,3,0,0
