datetime,len_sum,smallest,largest,count_sum,occupied,0x0000,0xbfb8,0xab52,0xffff,0x6493,0x0e91,0x469a,0x0cd0,0xdfb8,0x0e910db012dbfe91
2021-02-03 13:09:44,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:09:54,3153,19,167,37,1,14,36,0,1,0,0,0,23,0,0
2021-02-03 13:10:04,3858,19,173,46,1,27,32,0,1,0,0,14,18,0,0
2021-02-03 13:10:14,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:10:24,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:10:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:10:44,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:10:54,353,85,173,3,1,3,2,0,1,0,0,0,0,0,0
2021-02-03 13:11:04,483,95,97,5,1,1,4,0,5,0,0,0,0,0,0
2021-02-03 13:11:14,593,85,213,5,1,4,4,0,2,0,0,0,0,0,0
2021-02-03 13:11:24,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:11:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:11:44,458,85,173,4,1,4,3,0,1,0,0,0,0,0,0
2021-02-03 13:11:54,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:12:04,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:12:14,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:12:24,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:12:34,105,105,105,1,1,1,1,0,0,0,0,0,0,0,0
2021-02-03 13:12:44,353,85,173,3,1,3,2,0,1,0,0,0,0,0,0
2021-02-03 13:12:54,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:13:04,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:13:14,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:13:24,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:13:34,458,85,173,4,1,3,4,0,1,0,0,0,0,0,0
2021-02-03 13:13:44,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:13:54,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:14:04,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:14:14,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:14:24,553,85,173,5,1,4,4,0,2,0,0,0,0,0,0
2021-02-03 13:14:34,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:14:44,729,89,109,7,1,3,6,0,5,0,0,0,0,0,0
2021-02-03 13:14:54,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:15:04,618,95,107,6,1,2,4,0,6,0,0,0,0,0,0
2021-02-03 13:15:14,824,89,109,8,1,5,6,0,5,0,0,0,0,0,0
2021-02-03 13:15:24,109,109,109,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:15:34,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:15:44,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
