Accuracy,pad,file
0.217391304,27, 60_second_0.2_alpha_2_fold_25_n_2_k_final_score.csv
0.20531401,28, 60_second_0.2_alpha_2_fold_25_n_3_k_final_score.csv
0.217391304,29, 60_second_0.2_alpha_2_fold_25_n_4_k_final_score.csv
0.236714976,30, 60_second_0.2_alpha_2_fold_25_n_5_k_final_score.csv
0.224637681,31, 60_second_0.2_alpha_2_fold_25_n_6_k_final_score.csv
0.239130435,32, 60_second_0.2_alpha_2_fold_25_n_7_k_final_score.csv
0.265700483,33, 60_second_0.2_alpha_2_fold_25_n_8_k_final_score.csv
0.309178744,34, 60_second_0.2_alpha_2_fold_25_n_9_k_final_score.csv
0.277634961,60, 60_second_0.2_alpha_2_fold_50_n_10_k_final_score.csv
0.16966581,51, 60_second_0.2_alpha_2_fold_50_n_1_k_final_score.csv
0.156812339,52, 60_second_0.2_alpha_2_fold_50_n_2_k_final_score.csv
0.136246787,53, 60_second_0.2_alpha_2_fold_50_n_3_k_final_score.csv
0.185089974,54, 60_second_0.2_alpha_2_fold_50_n_4_k_final_score.csv
0.221079692,55, 60_second_0.2_alpha_2_fold_50_n_5_k_final_score.csv
0.241645244,56, 60_second_0.2_alpha_2_fold_50_n_6_k_final_score.csv
0.208226221,57, 60_second_0.2_alpha_2_fold_50_n_7_k_final_score.csv
0.215938303,58, 60_second_0.2_alpha_2_fold_50_n_8_k_final_score.csv
0.208226221,59, 60_second_0.2_alpha_2_fold_50_n_9_k_final_score.csv
0.460176991,110, 60_second_0.2_alpha_3_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.2_alpha_3_fold_100_n_1_k_final_score.csv
0.191740413,102, 60_second_0.2_alpha_3_fold_100_n_2_k_final_score.csv
0.250737463,103, 60_second_0.2_alpha_3_fold_100_n_3_k_final_score.csv
0.318584071,104, 60_second_0.2_alpha_3_fold_100_n_4_k_final_score.csv
0.371681416,105, 60_second_0.2_alpha_3_fold_100_n_5_k_final_score.csv
0.442477876,106, 60_second_0.2_alpha_3_fold_100_n_6_k_final_score.csv
0.442477876,107, 60_second_0.2_alpha_3_fold_100_n_7_k_final_score.csv
0.454277286,108, 60_second_0.2_alpha_3_fold_100_n_8_k_final_score.csv
0.454277286,109, 60_second_0.2_alpha_3_fold_100_n_9_k_final_score.csv
0.321678322,11, 60_second_0.2_alpha_3_fold_10_n_1_k_final_score.csv
0.261072261,12, 60_second_0.2_alpha_3_fold_10_n_2_k_final_score.csv
0.251748252,13, 60_second_0.2_alpha_3_fold_10_n_3_k_final_score.csv
0.254079254,14, 60_second_0.2_alpha_3_fold_10_n_4_k_final_score.csv
0.261072261,15, 60_second_0.2_alpha_3_fold_10_n_5_k_final_score.csv
0.27972028,16, 60_second_0.2_alpha_3_fold_10_n_6_k_final_score.csv
0.289044289,17, 60_second_0.2_alpha_3_fold_10_n_7_k_final_score.csv
0.282051282,18, 60_second_0.2_alpha_3_fold_10_n_8_k_final_score.csv
0.298368298,19, 60_second_0.2_alpha_3_fold_10_n_9_k_final_score.csv
0.320754717,25, 60_second_0.2_alpha_3_fold_15_n_10_k_final_score.csv
0.280660377,16, 60_second_0.2_alpha_3_fold_15_n_1_k_final_score.csv
0.29009434,17, 60_second_0.2_alpha_3_fold_15_n_2_k_final_score.csv
0.231132075,18, 60_second_0.2_alpha_3_fold_15_n_3_k_final_score.csv
0.231132075,19, 60_second_0.2_alpha_3_fold_15_n_4_k_final_score.csv
0.247641509,20, 60_second_0.2_alpha_3_fold_15_n_5_k_final_score.csv
0.261792453,21, 60_second_0.2_alpha_3_fold_15_n_6_k_final_score.csv
0.29009434,22, 60_second_0.2_alpha_3_fold_15_n_7_k_final_score.csv
0.287735849,23, 60_second_0.2_alpha_3_fold_15_n_8_k_final_score.csv
0.299528302,24, 60_second_0.2_alpha_3_fold_15_n_9_k_final_score.csv
0.345410628,35, 60_second_0.2_alpha_3_fold_25_n_10_k_final_score.csv
0.222222222,26, 60_second_0.2_alpha_3_fold_25_n_1_k_final_score.csv
0.224637681,27, 60_second_0.2_alpha_3_fold_25_n_2_k_final_score.csv
0.236714976,28, 60_second_0.2_alpha_3_fold_25_n_3_k_final_score.csv
0.229468599,29, 60_second_0.2_alpha_3_fold_25_n_4_k_final_score.csv
0.248792271,30, 60_second_0.2_alpha_3_fold_25_n_5_k_final_score.csv
0.229468599,31, 60_second_0.2_alpha_3_fold_25_n_6_k_final_score.csv
0.263285024,32, 60_second_0.2_alpha_3_fold_25_n_7_k_final_score.csv
0.285024155,33, 60_second_0.2_alpha_3_fold_25_n_8_k_final_score.csv
0.321256039,34, 60_second_0.2_alpha_3_fold_25_n_9_k_final_score.csv
0.305912596,60, 60_second_0.2_alpha_3_fold_50_n_10_k_final_score.csv
0.174807198,51, 60_second_0.2_alpha_3_fold_50_n_1_k_final_score.csv
0.161953728,52, 60_second_0.2_alpha_3_fold_50_n_2_k_final_score.csv
0.146529563,53, 60_second_0.2_alpha_3_fold_50_n_3_k_final_score.csv
0.223650386,54, 60_second_0.2_alpha_3_fold_50_n_4_k_final_score.csv
0.221079692,55, 60_second_0.2_alpha_3_fold_50_n_5_k_final_score.csv
0.267352185,56, 60_second_0.2_alpha_3_fold_50_n_6_k_final_score.csv
0.200514139,57, 60_second_0.2_alpha_3_fold_50_n_7_k_final_score.csv
0.272493573,58, 60_second_0.2_alpha_3_fold_50_n_8_k_final_score.csv
0.249357326,59, 60_second_0.2_alpha_3_fold_50_n_9_k_final_score.csv
0.421828909,110, 60_second_0.2_alpha_4_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.2_alpha_4_fold_100_n_1_k_final_score.csv
0.185840708,102, 60_second_0.2_alpha_4_fold_100_n_2_k_final_score.csv
0.271386431,103, 60_second_0.2_alpha_4_fold_100_n_3_k_final_score.csv
0.339233038,104, 60_second_0.2_alpha_4_fold_100_n_4_k_final_score.csv
0.395280236,105, 60_second_0.2_alpha_4_fold_100_n_5_k_final_score.csv
0.457227139,106, 60_second_0.2_alpha_4_fold_100_n_6_k_final_score.csv
0.469026549,107, 60_second_0.2_alpha_4_fold_100_n_7_k_final_score.csv
0.480825959,108, 60_second_0.2_alpha_4_fold_100_n_8_k_final_score.csv
0.466076696,109, 60_second_0.2_alpha_4_fold_100_n_9_k_final_score.csv
0.272727273,11, 60_second_0.2_alpha_4_fold_10_n_1_k_final_score.csv
0.277389277,12, 60_second_0.2_alpha_4_fold_10_n_2_k_final_score.csv
0.254079254,13, 60_second_0.2_alpha_4_fold_10_n_3_k_final_score.csv
0.256410256,14, 60_second_0.2_alpha_4_fold_10_n_4_k_final_score.csv
0.261072261,15, 60_second_0.2_alpha_4_fold_10_n_5_k_final_score.csv
0.289044289,16, 60_second_0.2_alpha_4_fold_10_n_6_k_final_score.csv
0.282051282,17, 60_second_0.2_alpha_4_fold_10_n_7_k_final_score.csv
0.293706294,18, 60_second_0.2_alpha_4_fold_10_n_8_k_final_score.csv
0.298368298,19, 60_second_0.2_alpha_4_fold_10_n_9_k_final_score.csv
0.33254717,25, 60_second_0.2_alpha_4_fold_15_n_10_k_final_score.csv
0.245283019,16, 60_second_0.2_alpha_4_fold_15_n_1_k_final_score.csv
0.273584906,17, 60_second_0.2_alpha_4_fold_15_n_2_k_final_score.csv
0.257075472,18, 60_second_0.2_alpha_4_fold_15_n_3_k_final_score.csv
0.247641509,19, 60_second_0.2_alpha_4_fold_15_n_4_k_final_score.csv
0.254716981,20, 60_second_0.2_alpha_4_fold_15_n_5_k_final_score.csv
0.254716981,21, 60_second_0.2_alpha_4_fold_15_n_6_k_final_score.csv
0.278301887,22, 60_second_0.2_alpha_4_fold_15_n_7_k_final_score.csv
0.308962264,23, 60_second_0.2_alpha_4_fold_15_n_8_k_final_score.csv
0.308962264,24, 60_second_0.2_alpha_4_fold_15_n_9_k_final_score.csv
0.381642512,35, 60_second_0.2_alpha_4_fold_25_n_10_k_final_score.csv
0.231884058,26, 60_second_0.2_alpha_4_fold_25_n_1_k_final_score.csv
0.243961353,27, 60_second_0.2_alpha_4_fold_25_n_2_k_final_score.csv
0.224637681,28, 60_second_0.2_alpha_4_fold_25_n_3_k_final_score.csv
0.256038647,29, 60_second_0.2_alpha_4_fold_25_n_4_k_final_score.csv
0.248792271,30, 60_second_0.2_alpha_4_fold_25_n_5_k_final_score.csv
0.280193237,31, 60_second_0.2_alpha_4_fold_25_n_6_k_final_score.csv
0.260869565,32, 60_second_0.2_alpha_4_fold_25_n_7_k_final_score.csv
0.27294686,33, 60_second_0.2_alpha_4_fold_25_n_8_k_final_score.csv
0.316425121,34, 60_second_0.2_alpha_4_fold_25_n_9_k_final_score.csv
0.303341902,60, 60_second_0.2_alpha_4_fold_50_n_10_k_final_score.csv
0.16966581,51, 60_second_0.2_alpha_4_fold_50_n_1_k_final_score.csv
0.154241645,52, 60_second_0.2_alpha_4_fold_50_n_2_k_final_score.csv
0.154241645,53, 60_second_0.2_alpha_4_fold_50_n_3_k_final_score.csv
0.228791774,54, 60_second_0.2_alpha_4_fold_50_n_4_k_final_score.csv
0.267352185,55, 60_second_0.2_alpha_4_fold_50_n_5_k_final_score.csv
0.22622108,56, 60_second_0.2_alpha_4_fold_50_n_6_k_final_score.csv
0.223650386,57, 60_second_0.2_alpha_4_fold_50_n_7_k_final_score.csv
0.264781491,58, 60_second_0.2_alpha_4_fold_50_n_8_k_final_score.csv
0.241645244,59, 60_second_0.2_alpha_4_fold_50_n_9_k_final_score.csv
0.474926254,110, 60_second_0.2_alpha_5_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.2_alpha_5_fold_100_n_1_k_final_score.csv
0.185840708,102, 60_second_0.2_alpha_5_fold_100_n_2_k_final_score.csv
0.277286136,103, 60_second_0.2_alpha_5_fold_100_n_3_k_final_score.csv
0.348082596,104, 60_second_0.2_alpha_5_fold_100_n_4_k_final_score.csv
0.401179941,105, 60_second_0.2_alpha_5_fold_100_n_5_k_final_score.csv
0.436578171,106, 60_second_0.2_alpha_5_fold_100_n_6_k_final_score.csv
0.483775811,107, 60_second_0.2_alpha_5_fold_100_n_7_k_final_score.csv
0.415929204,108, 60_second_0.2_alpha_5_fold_100_n_8_k_final_score.csv
0.460176991,109, 60_second_0.2_alpha_5_fold_100_n_9_k_final_score.csv
0.31002331,11, 60_second_0.2_alpha_5_fold_10_n_1_k_final_score.csv
0.258741259,12, 60_second_0.2_alpha_5_fold_10_n_2_k_final_score.csv
0.247086247,13, 60_second_0.2_alpha_5_fold_10_n_3_k_final_score.csv
0.251748252,14, 60_second_0.2_alpha_5_fold_10_n_4_k_final_score.csv
0.256410256,15, 60_second_0.2_alpha_5_fold_10_n_5_k_final_score.csv
0.289044289,16, 60_second_0.2_alpha_5_fold_10_n_6_k_final_score.csv
0.284382284,17, 60_second_0.2_alpha_5_fold_10_n_7_k_final_score.csv
0.275058275,18, 60_second_0.2_alpha_5_fold_10_n_8_k_final_score.csv
0.286713287,19, 60_second_0.2_alpha_5_fold_10_n_9_k_final_score.csv
0.33490566,25, 60_second_0.2_alpha_5_fold_15_n_10_k_final_score.csv
0.268867925,16, 60_second_0.2_alpha_5_fold_15_n_1_k_final_score.csv
0.261792453,17, 60_second_0.2_alpha_5_fold_15_n_2_k_final_score.csv
0.259433962,18, 60_second_0.2_alpha_5_fold_15_n_3_k_final_score.csv
0.266509434,19, 60_second_0.2_alpha_5_fold_15_n_4_k_final_score.csv
0.238207547,20, 60_second_0.2_alpha_5_fold_15_n_5_k_final_score.csv
0.254716981,21, 60_second_0.2_alpha_5_fold_15_n_6_k_final_score.csv
0.29245283,22, 60_second_0.2_alpha_5_fold_15_n_7_k_final_score.csv
0.294811321,23, 60_second_0.2_alpha_5_fold_15_n_8_k_final_score.csv
0.306603774,24, 60_second_0.2_alpha_5_fold_15_n_9_k_final_score.csv
0.359903382,35, 60_second_0.2_alpha_5_fold_25_n_10_k_final_score.csv
0.241545894,26, 60_second_0.2_alpha_5_fold_25_n_1_k_final_score.csv
0.256038647,27, 60_second_0.2_alpha_5_fold_25_n_2_k_final_score.csv
0.219806763,28, 60_second_0.2_alpha_5_fold_25_n_3_k_final_score.csv
0.248792271,29, 60_second_0.2_alpha_5_fold_25_n_4_k_final_score.csv
0.243961353,30, 60_second_0.2_alpha_5_fold_25_n_5_k_final_score.csv
0.241545894,31, 60_second_0.2_alpha_5_fold_25_n_6_k_final_score.csv
0.29468599,32, 60_second_0.2_alpha_5_fold_25_n_7_k_final_score.csv
0.316425121,33, 60_second_0.2_alpha_5_fold_25_n_8_k_final_score.csv
0.323671498,34, 60_second_0.2_alpha_5_fold_25_n_9_k_final_score.csv
0.29562982,60, 60_second_0.2_alpha_5_fold_50_n_10_k_final_score.csv
0.16966581,51, 60_second_0.2_alpha_5_fold_50_n_1_k_final_score.csv
0.18251928,52, 60_second_0.2_alpha_5_fold_50_n_2_k_final_score.csv
0.128534704,53, 60_second_0.2_alpha_5_fold_50_n_3_k_final_score.csv
0.272493573,54, 60_second_0.2_alpha_5_fold_50_n_4_k_final_score.csv
0.22622108,55, 60_second_0.2_alpha_5_fold_50_n_5_k_final_score.csv
0.23907455,56, 60_second_0.2_alpha_5_fold_50_n_6_k_final_score.csv
0.269922879,57, 60_second_0.2_alpha_5_fold_50_n_7_k_final_score.csv
0.22622108,58, 60_second_0.2_alpha_5_fold_50_n_8_k_final_score.csv
0.249357326,59, 60_second_0.2_alpha_5_fold_50_n_9_k_final_score.csv
0.457227139,110, 60_second_0.2_alpha_6_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.2_alpha_6_fold_100_n_1_k_final_score.csv
0.191740413,102, 60_second_0.2_alpha_6_fold_100_n_2_k_final_score.csv
0.289085546,103, 60_second_0.2_alpha_6_fold_100_n_3_k_final_score.csv
0.318584071,104, 60_second_0.2_alpha_6_fold_100_n_4_k_final_score.csv
0.451327434,105, 60_second_0.2_alpha_6_fold_100_n_5_k_final_score.csv
0.451327434,106, 60_second_0.2_alpha_6_fold_100_n_6_k_final_score.csv
0.474926254,107, 60_second_0.2_alpha_6_fold_100_n_7_k_final_score.csv
0.445427729,108, 60_second_0.2_alpha_6_fold_100_n_8_k_final_score.csv
0.466076696,109, 60_second_0.2_alpha_6_fold_100_n_9_k_final_score.csv
0.27039627,11, 60_second_0.2_alpha_6_fold_10_n_1_k_final_score.csv
0.249417249,12, 60_second_0.2_alpha_6_fold_10_n_2_k_final_score.csv
0.258741259,13, 60_second_0.2_alpha_6_fold_10_n_3_k_final_score.csv
0.263403263,14, 60_second_0.2_alpha_6_fold_10_n_4_k_final_score.csv
0.261072261,15, 60_second_0.2_alpha_6_fold_10_n_5_k_final_score.csv
0.275058275,16, 60_second_0.2_alpha_6_fold_10_n_6_k_final_score.csv
0.268065268,17, 60_second_0.2_alpha_6_fold_10_n_7_k_final_score.csv
0.289044289,18, 60_second_0.2_alpha_6_fold_10_n_8_k_final_score.csv
0.300699301,19, 60_second_0.2_alpha_6_fold_10_n_9_k_final_score.csv
0.320754717,25, 60_second_0.2_alpha_6_fold_15_n_10_k_final_score.csv
0.254716981,16, 60_second_0.2_alpha_6_fold_15_n_1_k_final_score.csv
0.283018868,17, 60_second_0.2_alpha_6_fold_15_n_2_k_final_score.csv
0.261792453,18, 60_second_0.2_alpha_6_fold_15_n_3_k_final_score.csv
0.242924528,19, 60_second_0.2_alpha_6_fold_15_n_4_k_final_score.csv
0.245283019,20, 60_second_0.2_alpha_6_fold_15_n_5_k_final_score.csv
0.254716981,21, 60_second_0.2_alpha_6_fold_15_n_6_k_final_score.csv
0.264150943,22, 60_second_0.2_alpha_6_fold_15_n_7_k_final_score.csv
0.29009434,23, 60_second_0.2_alpha_6_fold_15_n_8_k_final_score.csv
0.33254717,24, 60_second_0.2_alpha_6_fold_15_n_9_k_final_score.csv
0.367149758,35, 60_second_0.2_alpha_6_fold_25_n_10_k_final_score.csv
0.234299517,26, 60_second_0.2_alpha_6_fold_25_n_1_k_final_score.csv
0.256038647,27, 60_second_0.2_alpha_6_fold_25_n_2_k_final_score.csv
0.217391304,28, 60_second_0.2_alpha_6_fold_25_n_3_k_final_score.csv
0.246376812,29, 60_second_0.2_alpha_6_fold_25_n_4_k_final_score.csv
0.265700483,30, 60_second_0.2_alpha_6_fold_25_n_5_k_final_score.csv
0.241545894,31, 60_second_0.2_alpha_6_fold_25_n_6_k_final_score.csv
0.277777778,32, 60_second_0.2_alpha_6_fold_25_n_7_k_final_score.csv
0.292270531,33, 60_second_0.2_alpha_6_fold_25_n_8_k_final_score.csv
0.309178744,34, 60_second_0.2_alpha_6_fold_25_n_9_k_final_score.csv
0.321336761,60, 60_second_0.2_alpha_6_fold_50_n_10_k_final_score.csv
0.174807198,51, 60_second_0.2_alpha_6_fold_50_n_1_k_final_score.csv
0.164524422,52, 60_second_0.2_alpha_6_fold_50_n_2_k_final_score.csv
0.228791774,53, 60_second_0.2_alpha_6_fold_50_n_3_k_final_score.csv
0.228791774,54, 60_second_0.2_alpha_6_fold_50_n_4_k_final_score.csv
0.272493573,55, 60_second_0.2_alpha_6_fold_50_n_5_k_final_score.csv
0.228791774,56, 60_second_0.2_alpha_6_fold_50_n_6_k_final_score.csv
0.231362468,57, 60_second_0.2_alpha_6_fold_50_n_7_k_final_score.csv
0.262210797,58, 60_second_0.2_alpha_6_fold_50_n_8_k_final_score.csv
0.23907455,59, 60_second_0.2_alpha_6_fold_50_n_9_k_final_score.csv
0.457227139,110, 60_second_0.2_alpha_7_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.2_alpha_7_fold_100_n_1_k_final_score.csv
0.18879056,102, 60_second_0.2_alpha_7_fold_100_n_2_k_final_score.csv
0.265486726,103, 60_second_0.2_alpha_7_fold_100_n_3_k_final_score.csv
0.339233038,104, 60_second_0.2_alpha_7_fold_100_n_4_k_final_score.csv
0.415929204,105, 60_second_0.2_alpha_7_fold_100_n_5_k_final_score.csv
0.477876106,106, 60_second_0.2_alpha_7_fold_100_n_6_k_final_score.csv
0.448377581,107, 60_second_0.2_alpha_7_fold_100_n_7_k_final_score.csv
0.466076696,108, 60_second_0.2_alpha_7_fold_100_n_8_k_final_score.csv
0.427728614,109, 60_second_0.2_alpha_7_fold_100_n_9_k_final_score.csv
0.307692308,11, 60_second_0.2_alpha_7_fold_10_n_1_k_final_score.csv
0.254079254,12, 60_second_0.2_alpha_7_fold_10_n_2_k_final_score.csv
0.251748252,13, 60_second_0.2_alpha_7_fold_10_n_3_k_final_score.csv
0.251748252,14, 60_second_0.2_alpha_7_fold_10_n_4_k_final_score.csv
0.261072261,15, 60_second_0.2_alpha_7_fold_10_n_5_k_final_score.csv
0.293706294,16, 60_second_0.2_alpha_7_fold_10_n_6_k_final_score.csv
0.286713287,17, 60_second_0.2_alpha_7_fold_10_n_7_k_final_score.csv
0.296037296,18, 60_second_0.2_alpha_7_fold_10_n_8_k_final_score.csv
0.303030303,19, 60_second_0.2_alpha_7_fold_10_n_9_k_final_score.csv
0.365566038,25, 60_second_0.2_alpha_7_fold_15_n_10_k_final_score.csv
0.254716981,16, 60_second_0.2_alpha_7_fold_15_n_1_k_final_score.csv
0.311320755,17, 60_second_0.2_alpha_7_fold_15_n_2_k_final_score.csv
0.245283019,18, 60_second_0.2_alpha_7_fold_15_n_3_k_final_score.csv
0.238207547,19, 60_second_0.2_alpha_7_fold_15_n_4_k_final_score.csv
0.254716981,20, 60_second_0.2_alpha_7_fold_15_n_5_k_final_score.csv
0.283018868,21, 60_second_0.2_alpha_7_fold_15_n_6_k_final_score.csv
0.268867925,22, 60_second_0.2_alpha_7_fold_15_n_7_k_final_score.csv
0.304245283,23, 60_second_0.2_alpha_7_fold_15_n_8_k_final_score.csv
0.308962264,24, 60_second_0.2_alpha_7_fold_15_n_9_k_final_score.csv
0.396135266,35, 60_second_0.2_alpha_7_fold_25_n_10_k_final_score.csv
0.248792271,26, 60_second_0.2_alpha_7_fold_25_n_1_k_final_score.csv
0.243961353,27, 60_second_0.2_alpha_7_fold_25_n_2_k_final_score.csv
0.248792271,28, 60_second_0.2_alpha_7_fold_25_n_3_k_final_score.csv
0.270531401,29, 60_second_0.2_alpha_7_fold_25_n_4_k_final_score.csv
0.27294686,30, 60_second_0.2_alpha_7_fold_25_n_5_k_final_score.csv
0.277777778,31, 60_second_0.2_alpha_7_fold_25_n_6_k_final_score.csv
0.258454106,32, 60_second_0.2_alpha_7_fold_25_n_7_k_final_score.csv
0.306763285,33, 60_second_0.2_alpha_7_fold_25_n_8_k_final_score.csv
0.333333333,34, 60_second_0.2_alpha_7_fold_25_n_9_k_final_score.csv
0.388174807,60, 60_second_0.2_alpha_7_fold_50_n_10_k_final_score.csv
0.16966581,51, 60_second_0.2_alpha_7_fold_50_n_1_k_final_score.csv
0.167095116,52, 60_second_0.2_alpha_7_fold_50_n_2_k_final_score.csv
0.231362468,53, 60_second_0.2_alpha_7_fold_50_n_3_k_final_score.csv
0.23907455,54, 60_second_0.2_alpha_7_fold_50_n_4_k_final_score.csv
0.210796915,55, 60_second_0.2_alpha_7_fold_50_n_5_k_final_score.csv
0.23907455,56, 60_second_0.2_alpha_7_fold_50_n_6_k_final_score.csv
0.287917738,57, 60_second_0.2_alpha_7_fold_50_n_7_k_final_score.csv
0.257069409,58, 60_second_0.2_alpha_7_fold_50_n_8_k_final_score.csv
0.272493573,59, 60_second_0.2_alpha_7_fold_50_n_9_k_final_score.csv
0.460176991,110, 60_second_0.2_alpha_8_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.2_alpha_8_fold_100_n_1_k_final_score.csv
0.197640118,102, 60_second_0.2_alpha_8_fold_100_n_2_k_final_score.csv
0.230088496,103, 60_second_0.2_alpha_8_fold_100_n_3_k_final_score.csv
0.351032448,104, 60_second_0.2_alpha_8_fold_100_n_4_k_final_score.csv
0.418879056,105, 60_second_0.2_alpha_8_fold_100_n_5_k_final_score.csv
0.480825959,106, 60_second_0.2_alpha_8_fold_100_n_6_k_final_score.csv
0.457227139,107, 60_second_0.2_alpha_8_fold_100_n_7_k_final_score.csv
0.495575221,108, 60_second_0.2_alpha_8_fold_100_n_8_k_final_score.csv
0.477876106,109, 60_second_0.2_alpha_8_fold_100_n_9_k_final_score.csv
0.303030303,11, 60_second_0.2_alpha_8_fold_10_n_1_k_final_score.csv
0.27039627,12, 60_second_0.2_alpha_8_fold_10_n_2_k_final_score.csv
0.265734266,13, 60_second_0.2_alpha_8_fold_10_n_3_k_final_score.csv
0.249417249,14, 60_second_0.2_alpha_8_fold_10_n_4_k_final_score.csv
0.256410256,15, 60_second_0.2_alpha_8_fold_10_n_5_k_final_score.csv
0.289044289,16, 60_second_0.2_alpha_8_fold_10_n_6_k_final_score.csv
0.293706294,17, 60_second_0.2_alpha_8_fold_10_n_7_k_final_score.csv
0.291375291,18, 60_second_0.2_alpha_8_fold_10_n_8_k_final_score.csv
0.293706294,19, 60_second_0.2_alpha_8_fold_10_n_9_k_final_score.csv
0.353773585,25, 60_second_0.2_alpha_8_fold_15_n_10_k_final_score.csv
0.242924528,16, 60_second_0.2_alpha_8_fold_15_n_1_k_final_score.csv
0.287735849,17, 60_second_0.2_alpha_8_fold_15_n_2_k_final_score.csv
0.245283019,18, 60_second_0.2_alpha_8_fold_15_n_3_k_final_score.csv
0.242924528,19, 60_second_0.2_alpha_8_fold_15_n_4_k_final_score.csv
0.242924528,20, 60_second_0.2_alpha_8_fold_15_n_5_k_final_score.csv
0.257075472,21, 60_second_0.2_alpha_8_fold_15_n_6_k_final_score.csv
0.283018868,22, 60_second_0.2_alpha_8_fold_15_n_7_k_final_score.csv
0.287735849,23, 60_second_0.2_alpha_8_fold_15_n_8_k_final_score.csv
0.311320755,24, 60_second_0.2_alpha_8_fold_15_n_9_k_final_score.csv
0.374396135,35, 60_second_0.2_alpha_8_fold_25_n_10_k_final_score.csv
0.243961353,26, 60_second_0.2_alpha_8_fold_25_n_1_k_final_score.csv
0.22705314,27, 60_second_0.2_alpha_8_fold_25_n_2_k_final_score.csv
0.248792271,28, 60_second_0.2_alpha_8_fold_25_n_3_k_final_score.csv
0.243961353,29, 60_second_0.2_alpha_8_fold_25_n_4_k_final_score.csv
0.241545894,30, 60_second_0.2_alpha_8_fold_25_n_5_k_final_score.csv
0.285024155,31, 60_second_0.2_alpha_8_fold_25_n_6_k_final_score.csv
0.280193237,32, 60_second_0.2_alpha_8_fold_25_n_7_k_final_score.csv
0.268115942,33, 60_second_0.2_alpha_8_fold_25_n_8_k_final_score.csv
0.297101449,34, 60_second_0.2_alpha_8_fold_25_n_9_k_final_score.csv
0.347043702,60, 60_second_0.2_alpha_8_fold_50_n_10_k_final_score.csv
0.185089974,51, 60_second_0.2_alpha_8_fold_50_n_1_k_final_score.csv
0.164524422,52, 60_second_0.2_alpha_8_fold_50_n_2_k_final_score.csv
0.205655527,53, 60_second_0.2_alpha_8_fold_50_n_3_k_final_score.csv
0.223650386,54, 60_second_0.2_alpha_8_fold_50_n_4_k_final_score.csv
0.251928021,55, 60_second_0.2_alpha_8_fold_50_n_5_k_final_score.csv
0.267352185,56, 60_second_0.2_alpha_8_fold_50_n_6_k_final_score.csv
0.244215938,57, 60_second_0.2_alpha_8_fold_50_n_7_k_final_score.csv
0.244215938,58, 60_second_0.2_alpha_8_fold_50_n_8_k_final_score.csv
0.228791774,59, 60_second_0.2_alpha_8_fold_50_n_9_k_final_score.csv
0.471976401,110, 60_second_0.2_alpha_9_fold_100_n_10_k_final_score.csv
0.194690265,101, 60_second_0.2_alpha_9_fold_100_n_1_k_final_score.csv
0.209439528,102, 60_second_0.2_alpha_9_fold_100_n_2_k_final_score.csv
0.247787611,103, 60_second_0.2_alpha_9_fold_100_n_3_k_final_score.csv
0.336283186,104, 60_second_0.2_alpha_9_fold_100_n_4_k_final_score.csv
0.410029499,105, 60_second_0.2_alpha_9_fold_100_n_5_k_final_score.csv
0.457227139,106, 60_second_0.2_alpha_9_fold_100_n_6_k_final_score.csv
0.466076696,107, 60_second_0.2_alpha_9_fold_100_n_7_k_final_score.csv
0.469026549,108, 60_second_0.2_alpha_9_fold_100_n_8_k_final_score.csv
0.486725664,109, 60_second_0.2_alpha_9_fold_100_n_9_k_final_score.csv
0.275058275,11, 60_second_0.2_alpha_9_fold_10_n_1_k_final_score.csv
0.263403263,12, 60_second_0.2_alpha_9_fold_10_n_2_k_final_score.csv
0.249417249,13, 60_second_0.2_alpha_9_fold_10_n_3_k_final_score.csv
0.261072261,14, 60_second_0.2_alpha_9_fold_10_n_4_k_final_score.csv
0.258741259,15, 60_second_0.2_alpha_9_fold_10_n_5_k_final_score.csv
0.284382284,16, 60_second_0.2_alpha_9_fold_10_n_6_k_final_score.csv
0.286713287,17, 60_second_0.2_alpha_9_fold_10_n_7_k_final_score.csv
0.293706294,18, 60_second_0.2_alpha_9_fold_10_n_8_k_final_score.csv
0.272727273,19, 60_second_0.2_alpha_9_fold_10_n_9_k_final_score.csv
0.330188679,25, 60_second_0.2_alpha_9_fold_15_n_10_k_final_score.csv
0.280660377,16, 60_second_0.2_alpha_9_fold_15_n_1_k_final_score.csv
0.297169811,17, 60_second_0.2_alpha_9_fold_15_n_2_k_final_score.csv
0.233490566,18, 60_second_0.2_alpha_9_fold_15_n_3_k_final_score.csv
0.257075472,19, 60_second_0.2_alpha_9_fold_15_n_4_k_final_score.csv
0.242924528,20, 60_second_0.2_alpha_9_fold_15_n_5_k_final_score.csv
0.254716981,21, 60_second_0.2_alpha_9_fold_15_n_6_k_final_score.csv
0.275943396,22, 60_second_0.2_alpha_9_fold_15_n_7_k_final_score.csv
0.299528302,23, 60_second_0.2_alpha_9_fold_15_n_8_k_final_score.csv
0.323113208,24, 60_second_0.2_alpha_9_fold_15_n_9_k_final_score.csv
